global_episode_index,lerobot_task_index,libero_suite,libero_task_id,demo_index,demo_key,num_frames,language,hdf5_path,split_csv,repo_id,fps
262,5,libero_spatial,8,12,demo_12,106,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
263,5,libero_spatial,8,13,demo_13,137,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
264,5,libero_spatial,8,14,demo_14,97,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
265,5,libero_spatial,8,15,demo_15,152,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
266,5,libero_spatial,8,16,demo_16,114,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
267,5,libero_spatial,8,17,demo_17,165,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
268,5,libero_spatial,8,18,demo_18,99,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
269,5,libero_spatial,8,19,demo_19,104,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
270,5,libero_spatial,8,20,demo_20,125,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
271,5,libero_spatial,8,21,demo_21,127,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
272,5,libero_spatial,8,22,demo_22,100,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
273,5,libero_spatial,8,23,demo_23,110,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
274,5,libero_spatial,8,24,demo_24,111,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
275,5,libero_spatial,8,25,demo_25,140,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
276,5,libero_spatial,8,26,demo_26,109,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
277,5,libero_spatial,8,27,demo_27,116,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
278,5,libero_spatial,8,28,demo_28,124,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
279,5,libero_spatial,8,29,demo_29,173,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
280,5,libero_spatial,8,30,demo_30,96,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
281,5,libero_spatial,8,31,demo_31,116,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
282,5,libero_spatial,8,32,demo_32,95,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
283,5,libero_spatial,8,33,demo_33,109,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
284,5,libero_spatial,8,34,demo_34,122,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
285,5,libero_spatial,8,35,demo_35,111,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
286,5,libero_spatial,8,36,demo_36,121,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
287,5,libero_spatial,8,37,demo_37,110,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
288,5,libero_spatial,8,38,demo_38,105,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
289,5,libero_spatial,8,39,demo_39,123,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
290,5,libero_spatial,8,40,demo_40,114,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
291,5,libero_spatial,8,41,demo_41,120,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
292,5,libero_spatial,8,42,demo_42,97,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
293,5,libero_spatial,8,43,demo_43,99,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
294,5,libero_spatial,8,44,demo_44,117,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
295,5,libero_spatial,8,45,demo_45,113,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
296,5,libero_spatial,8,46,demo_46,133,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
297,5,libero_spatial,8,47,demo_47,113,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
298,5,libero_spatial,8,48,demo_48,169,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
299,5,libero_spatial,8,49,demo_49,115,pick up the black bowl next to the plate and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
300,6,libero_spatial,9,0,demo_0,136,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
301,6,libero_spatial,9,1,demo_1,138,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
302,6,libero_spatial,9,2,demo_2,130,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
303,6,libero_spatial,9,3,demo_3,136,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
304,6,libero_spatial,9,4,demo_4,145,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
305,6,libero_spatial,9,5,demo_5,139,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
306,6,libero_spatial,9,6,demo_6,164,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
307,6,libero_spatial,9,7,demo_7,119,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
308,6,libero_spatial,9,8,demo_8,135,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
309,6,libero_spatial,9,9,demo_9,173,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
310,6,libero_spatial,9,10,demo_10,142,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
311,6,libero_spatial,9,11,demo_11,131,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
312,6,libero_spatial,9,12,demo_12,126,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
313,6,libero_spatial,9,13,demo_13,134,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
314,6,libero_spatial,9,14,demo_14,136,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
315,6,libero_spatial,9,15,demo_15,193,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
316,6,libero_spatial,9,16,demo_16,142,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
317,6,libero_spatial,9,17,demo_17,182,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
318,6,libero_spatial,9,18,demo_18,133,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
319,6,libero_spatial,9,19,demo_19,135,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
320,6,libero_spatial,9,20,demo_20,137,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
321,6,libero_spatial,9,21,demo_21,137,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
322,6,libero_spatial,9,22,demo_22,145,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
323,6,libero_spatial,9,23,demo_23,140,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
324,6,libero_spatial,9,24,demo_24,124,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
325,6,libero_spatial,9,25,demo_25,141,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
326,6,libero_spatial,9,26,demo_26,143,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
327,6,libero_spatial,9,27,demo_27,124,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
328,6,libero_spatial,9,28,demo_28,141,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
329,6,libero_spatial,9,29,demo_29,122,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
330,6,libero_spatial,9,30,demo_30,132,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
331,6,libero_spatial,9,31,demo_31,125,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
332,6,libero_spatial,9,32,demo_32,130,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
333,6,libero_spatial,9,33,demo_33,144,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
334,6,libero_spatial,9,34,demo_34,145,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
335,6,libero_spatial,9,35,demo_35,125,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
336,6,libero_spatial,9,36,demo_36,133,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
337,6,libero_spatial,9,37,demo_37,138,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
338,6,libero_spatial,9,38,demo_38,140,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
339,6,libero_spatial,9,39,demo_39,127,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
340,6,libero_spatial,9,40,demo_40,139,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
341,6,libero_spatial,9,41,demo_41,128,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
342,6,libero_spatial,9,42,demo_42,132,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
343,6,libero_spatial,9,43,demo_43,128,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
344,6,libero_spatial,9,44,demo_44,131,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
345,6,libero_spatial,9,45,demo_45,130,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
346,6,libero_spatial,9,46,demo_46,139,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
347,6,libero_spatial,9,47,demo_47,136,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
348,6,libero_spatial,9,48,demo_48,117,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
349,6,libero_spatial,9,49,demo_49,138,pick up the black bowl on the wooden cabinet and place it on the plate,datasets/libero/datasets/libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate_demo.hdf5,data/splits/libero_spatial_loco_task3_train.csv,Al111vin/libero_spatial_loco_task3_train,20
